Date,Plant_Area,Equipment_Name,Energy_Type,Consumption,Unit,Shift,Remarks
2025-06-04,FCCU,Slurry Pump,Power,171.5,kWh,B Shift,Avarage value from Normalcondtion
2025-01-24,FCCU,Wet Gas Compressor,Electricity,4533.56,kWh,C Shift,Avarage value from Normalcondtion
2025-01-17,FCCU,Air Blower,Electricity,3950.45,kWh,C Shift,Avarage value from Normalcondtion
2025-02-05,FCCU,Feed Preheater,Fuel Gas,257.89,Scm,A Shift,Avarage value from Normalcondtion
2025-04-04,FCCU,Co Boiler,Fuel Gas,402.4,Sm3,B Shift,Startup phase
2025-04-17,FCCU,Main Fractionator,Steam,102.21,Ton,A Shift,  
2025-02-16,FCCU,Flue Gas Cooler,Electricity,1012.91,kWh,C Shift,Unit under maintenance
2025-10-01,FCCU,Slurry Pump,Electricity,156.52,kWh,A Shift,Avarage value from Normalcondtion
2025-05-29,FCCU,Main Fractionator,Steam,119.95,Ton,B Shift,Sensor calibration pending
2025-02-22,FCCU,Flue Gas Cooler,Electricity,1002.11,kWh,B Shift,Reading taken manually
2025-01-02,FCCU,Regenerator,Steam,332.78,Ton,General,Startup phase
2025-06-15,FCCU,Feed Preheater,Fuel Gas,309.58,Scm,General,Avarage value from Normalcondtion
2025-01-24,FCCU,Air Blower,Power,3509.86,kWh,C Shift,  
2025-01-18,FCCU,Wet Gas Compressor,Electricity,4055.03,kWh,C Shift,Avarage value from Normalcondtion
2025-06-18,FCCU,Main Fractionator,Steam,102.78,Ton,B Shift,Avarage value from Normalcondtion
2025-01-04,FCCU,Feed Preheater,Fuel Gas,303.98,Sm3,C Shift,Reading taken manually
2025-08-05,FCCU,Slurry Pump,Power,214.84,kWh,General,Startup phase
2025-09-04,FCCU,Reactor,Steam,211.88,Ton,B Shift,Avarage value from Normalcondtion
2025-02-21,FCCU,Co Boiler,Fuel Gas,449.22,Scm,C Shift,Avarage value from Normalcondtion
2025-04-23,FCCU,Regenerator,Steam,307.03,Ton,C Shift,Avarage value from Normalcondtion
2025-03-17,FCCU,Co Boiler,Fuel Gas,477.94,Scm,C Shift,Unit under maintenance
2025-02-05,FCCU,Regenerator,Steam,344.35,Ton,B Shift,Normal operation
2025-02-24,FCCU,Co Boiler,Fuel Gas,468.83,Sm3,General,Sensor calibration pending
2025-04-18,FCCU,Main Fractionator,Steam,99.04,Tons,A Shift,Avarage value from Normalcondtion
2025-06-15,FCCU,Air Blower,Electricity,3973.0,kWh,A Shift,Unit under maintenance
2025-03-18,FCCU,Air Blower,Power,4146.39,kWh,C Shift,Avarage value from Normalcondtion
2025-01-11,FCCU,Wet Gas Compressor,Power,4343.08,kWh,A Shift,Normal operation
2025-02-17,FCCU,Co Boiler,Fuel Gas,423.19,Scm,C Shift,  
2025-02-25,FCCU,Feed Preheater,Fuel Gas,266.3,Scm,C Shift,Minor fluctuation observed
2025-02-14,FCCU,Flue Gas Cooler,Power,1047.77,kWh,C Shift,Avarage value from Normalcondtion
2025-05-23,FCCU,Regenerator,Steam,351.73,Ton,C Shift,Avarage value from Normalcondtion
2025-04-18,FCCU,Wet Gas Compressor,Power,4549.64,kWh,B Shift,Avarage value from Normalcondtion
2025-03-28,FCCU,Air Blower,Electricity,3590.37,kWh,A Shift,  
2025-01-22,FCCU,Co Boiler,Fuel Gas,447.5,Sm3,A Shift,Avarage value from Normalcondtion
2025-03-23,FCCU,Regenerator,Steam,350.49,Ton,C Shift,  
2025-05-09,FCCU,Wet Gas Compressor,Power,4264.26,kWh,C Shift,Reading taken manually
2025-09-05,FCCU,Flue Gas Cooler,Power,818.24,kWh,C Shift,Avarage value from Normalcondtion
2025-05-17,FCCU,Slurry Pump,Power,202.32,kWh,A Shift,Avarage value from Normalcondtion
2025-06-02,FCCU,Wet Gas Compressor,Electricity,4448.08,kWh,General,  
2025-04-02,FCCU,Air Blower,Power,4030.89,kWh,B Shift,Avarage value from Normalcondtion
2025-05-24,FCCU,Reactor,Steam,199.08,Ton,C Shift,Avarage value from Normalcondtion
2025-02-15,FCCU,Wet Gas Compressor,Power,4232.44,kWh,B Shift,Minor fluctuation observed
2025-05-14,FCCU,Wet Gas Compressor,Power,4595.89,kWh,General,Sensor calibration pending
2025-06-21,FCCU,Main Fractionator,Steam,103.93,Tons,C Shift,Reading taken manually
2025-06-08,FCCU,Wet Gas Compressor,Electricity,4419.92,kWh,B Shift,Avarage value from Normalcondtion
2025-02-27,FCCU,Regenerator,Steam,336.78,Ton,A Shift,Avarage value from Normalcondtion
2025-04-07,FCCU,Feed Preheater,Fuel Gas,292.34,Scm,B Shift,Reading taken manually
2025-06-14,FCCU,Reactor,Steam,215.47,Ton,A Shift,Startup phase
2025-03-11,FCCU,Feed Preheater,Fuel Gas,258.48,Scm,C Shift,Startup phase
2025-06-16,FCCU,Feed Preheater,Fuel Gas,279.59,Scm,C Shift,Reading taken manually
2025-01-25,FCCU,Feed Preheater,Fuel Gas,276.3,Scm,B Shift,Avarage value from Normalcondtion
2025-02-12,FCCU,Flue Gas Cooler,Power,976.91,kWh,C Shift,  
2025-02-14,FCCU,Reactor,Steam,212.08,Tons,General,Startup phase
2025-04-20,FCCU,Air Blower,Power,3707.45,kWh,B Shift,Avarage value from Normalcondtion
2025-01-01,FCCU,Main Fractionator,Steam,120.35,Ton,C Shift,Avarage value from Normalcondtion
2025-03-19,FCCU,Flue Gas Cooler,Electricity,867.76,kWh,A Shift,Avarage value from Normalcondtion
2025-05-10,FCCU,Main Fractionator,Steam,114.28,Ton,C Shift,Avarage value from Normalcondtion
2025-04-06,FCCU,Air Blower,Power,4105.83,kWh,B Shift,Reading taken manually
2025-05-07,FCCU,Reactor,Steam,193.83,Ton,C Shift,Unit under maintenance
2025-06-21,FCCU,Air Blower,Power,3675.27,kWh,B Shift,Avarage value from Normalcondtion
2025-03-16,FCCU,Air Blower,Power,3953.07,kWh,General,Unit under maintenance
2025-05-01,FCCU,Air Blower,Power,4157.47,kWh,B Shift,Unit under maintenance
2025-03-02,FCCU,Slurry Pump,Power,184.75,kWh,General,Avarage value from Normalcondtion
2025-06-28,FCCU,Reactor,Steam,219.05,Ton,General,Reading taken manually
2025-05-01,FCCU,Main Fractionator,Steam,120.42,Tons,B Shift,Sensor calibration pending
2025-04-24,FCCU,Reactor,Steam,181.12,Tons,A Shift,Avarage value from Normalcondtion
2025-05-23,FCCU,Co Boiler,Fuel Gas,438.02,Sm3,C Shift,  
2025-11-02,FCCU,Flue Gas Cooler,Power,911.5,kWh,A Shift,Reading taken manually
2025-05-01,FCCU,Flue Gas Cooler,Electricity,905.59,kWh,C Shift,Minor fluctuation observed
2025-11-05,FCCU,Feed Preheater,Fuel Gas,314.72,Scm,B Shift,Sensor calibration pending
2025-05-20,FCCU,Flue Gas Cooler,Power,875.7,kWh,General,Avarage value from Normalcondtion
2025-05-07,FCCU,Air Blower,Power,4128.0,kWh,B Shift,Normal operation
2025-02-06,FCCU,Reactor,Steam,212.08,Ton,B Shift,Avarage value from Normalcondtion
2025-02-25,FCCU,Flue Gas Cooler,Power,896.19,kWh,A Shift,Avarage value from Normalcondtion
2025-06-28,FCCU,Regenerator,Steam,302.18,Ton,A Shift,Startup phase
2025-03-06,FCCU,Wet Gas Compressor,Power,4129.68,kWh,General,Avarage value from Normalcondtion
2025-02-24,FCCU,Slurry Pump,Power,191.36,kWh,B Shift,Minor fluctuation observed
2025-01-25,FCCU,Wet Gas Compressor,Power,4335.28,kWh,A Shift,Minor fluctuation observed
2025-10-05,FCCU,Reactor,Steam,212.32,Ton,B Shift,  
2025-01-15,FCCU,Main Fractionator,Steam,97.22,Ton,C Shift,Normal operation
2025-05-01,FCCU,Flue Gas Cooler,Electricity,903.71,kWh,B Shift,Avarage value from Normalcondtion
2025-02-04,FCCU,Co Boiler,Fuel Gas,459.68,Scm,General,Avarage value from Normalcondtion
2025-06-19,FCCU,Co Boiler,Fuel Gas,464.96,Scm,B Shift,Unit under maintenance
2025-03-12,FCCU,Flue Gas Cooler,Power,818.93,kWh,General,Avarage value from Normalcondtion
2025-04-28,FCCU,Air Blower,Power,3697.72,kWh,A Shift,Normal operation
2025-05-30,FCCU,Co Boiler,Fuel Gas,411.22,Scm,General,Avarage value from Normalcondtion
2025-03-03,FCCU,Co Boiler,Fuel Gas,435.16,Sm3,C Shift,Reading taken manually
2025-01-23,FCCU,Air Blower,Power,3657.41,kWh,C Shift,Avarage value from Normalcondtion
2025-06-06,FCCU,Slurry Pump,Power,151.39,kWh,B Shift,Startup phase
2025-02-27,FCCU,Slurry Pump,Power,161.68,kWh,C Shift,Startup phase
2025-04-29,FCCU,Co Boiler,Fuel Gas,444.88,Scm,General,Startup phase
2025-03-26,FCCU,Wet Gas Compressor,Power,4294.51,kWh,C Shift,Startup phase
2025-06-14,FCCU,Regenerator,Steam,318.59,Ton,C Shift,Avarage value from Normalcondtion
2025-02-03,FCCU,Slurry Pump,Power,162.89,kWh,A Shift,  
2025-01-25,FCCU,Slurry Pump,Power,160.86,kWh,General,Avarage value from Normalcondtion
2025-02-02,FCCU,Slurry Pump,Power,159.8,kWh,C Shift,Minor fluctuation observed
2025-05-27,FCCU,Reactor,Steam,2165.2,Ton,A Shift,Sensor calibration pending
2025-04-26,FCCU,Slurry Pump,Power,185.15,kWh,C Shift,Reading taken manually
2025-06-05,FCCU,Air Blower,Power,3807.21,kWh,B Shift,Avarage value from Normalcondtion
2025-02-19,FCCU,Co Boiler,Fuel Gas,441.16,Scm,B Shift,Normal operation
2025-03-29,FCCU,Air Blower,Power,3559.34,kWh,B Shift,Minor fluctuation observed
2025-04-21,FCCU,Flue Gas Cooler,Power,958.5,kWh,General,Avarage value from Normalcondtion
2025-05-27,FCCU,Co Boiler,Fuel Gas,418.64,Sm3,A Shift,Avarage value from Normalcondtion
2025-02-23,FCCU,Wet Gas Compressor,Power,4219.55,kWh,C Shift,  
2025-04-01,FCCU,Slurry Pump,Power,212.93,kWh,C Shift,Avarage value from Normalcondtion
2025-01-31,FCCU,Wet Gas Compressor,Power,4211.19,kWh,C Shift,Avarage value from Normalcondtion
2025-04-10,FCCU,Feed Preheater,Fuel Gas,303.34,Scm,C Shift,Unit under maintenance
2025-02-20,FCCU,Regenerator,Steam,355.35,Tons,B Shift,Startup phase
2025-04-20,FCCU,Main Fractionator,Steam,96.62,Ton,General,Minor fluctuation observed
2025-06-02,FCCU,Air Blower,Electricity,4047.34,kWh,A Shift,Normal operation
2025-03-03,FCCU,Wet Gas Compressor,Power,4555.26,kWh,C Shift,Avarage value from Normalcondtion
2025-03-30,FCCU,Co Boiler,Fuel Gas,475.53,Scm,B Shift,Minor fluctuation observed
2025-04-19,FCCU,Air Blower,Power,3648.38,kWh,A Shift,Minor fluctuation observed
2025-03-04,FCCU,Feed Preheater,Fuel Gas,284.9,Scm,C Shift,Unit under maintenance
2025-06-06,FCCU,Flue Gas Cooler,Power,1053.03,kWh,B Shift,Avarage value from Normalcondtion
2025-02-15,FCCU,Feed Preheater,Fuel Gas,314.48,Sm3,B Shift,Sensor calibration pending
2025-04-13,FCCU,Main Fractionator,Steam,94.22,Ton,C Shift,Minor fluctuation observed
2025-02-21,FCCU,Reactor,Steam,207.51,Ton,B Shift,Minor fluctuation observed
2025-05-27,FCCU,Flue Gas Cooler,Power,1067.97,kWh,B Shift,  
2025-03-10,FCCU,Slurry Pump,Power,176.32,kWh,General,Avarage value from Normalcondtion
2025-03-21,FCCU,Regenerator,Steam,306.87,Tons,A Shift,Reading taken manually
2025-04-14,FCCU,Wet Gas Compressor,Power,4594.64,kWh,C Shift,Reading taken manually
2025-05-14,FCCU,Air Blower,Power,3812.96,kWh,C Shift,Normal operation
2025-01-15,FCCU,Co Boiler,Fuel Gas,475.63,Sm3,C Shift,Normal operation
2025-01-05,FCCU,Air Blower,Power,3603.1,kWh,B Shift,Avarage value from Normalcondtion
2025-06-23,FCCU,Air Blower,Power,3962.43,kWh,C Shift,Avarage value from Normalcondtion
2025-04-18,FCCU,Feed Preheater,Fuel Gas,260.89,Scm,B Shift,Avarage value from Normalcondtion
2025-04-01,FCCU,Regenerator,Steam,307.85,Ton,General,Avarage value from Normalcondtion
2025-06-25,FCCU,Reactor,Steam,219.53,Ton,B Shift,  
2025-07-04,FCCU,Slurry Pump,Electricity,167.44,kWh,A Shift,Minor fluctuation observed
2025-02-10,FCCU,Main Fractionator,Steam,99.98,Ton,C Shift,Avarage value from Normalcondtion
2025-03-05,FCCU,Flue Gas Cooler,Electricity,924.21,kWh,C Shift,Avarage value from Normalcondtion
2025-06-03,FCCU,Air Blower,Electricity,4133.47,kWh,A Shift,Avarage value from Normalcondtion
2025-02-02,FCCU,Reactor,Steam,192.91,Tons,B Shift,Unit under maintenance
2025-03-07,FCCU,Wet Gas Compressor,Power,4055.75,kWh,A Shift,Reading taken manually
2025-01-26,FCCU,Regenerator,Steam,314.06,Ton,A Shift,Avarage value from Normalcondtion
2025-05-04,FCCU,Reactor,Steam,187.04,Ton,General,Startup phase
2025-02-16,FCCU,Wet Gas Compressor,Power,4465.69,kWh,B Shift,Startup phase
2025-03-07,FCCU,Co Boiler,Fuel Gas,432.07,Scm,B Shift,Avarage value from Normalcondtion
2025-04-30,FCCU,Main Fractionator,Steam,121.99,Ton,A Shift,Avarage value from Normalcondtion
2025-04-15,FCCU,Wet Gas Compressor,Power,4059.66,kWh,General,Sensor calibration pending
2025-06-20,FCCU,Main Fractionator,Steam,127.11,Tons,A Shift,Sensor calibration pending
2025-01-14,FCCU,Flue Gas Cooler,Electricity,829.75,kWh,C Shift,  
2025-01-14,FCCU,Slurry Pump,Power,196.9,kWh,General,Minor fluctuation observed
2025-02-06,FCCU,Reactor,Steam,219.89,Ton,General,Avarage value from Normalcondtion
2025-04-16,FCCU,Air Blower,Power,3554.27,kWh,B Shift,Minor fluctuation observed
2025-04-09,FCCU,Flue Gas Cooler,Power,852.6,kWh,General,Startup phase
2025-01-01,FCCU,Feed Preheater,Fuel Gas,274.87,Sm3,C Shift,Startup phase
2025-02-27,FCCU,Wet Gas Compressor,Electricity,4394.75,kWh,C Shift,Avarage value from Normalcondtion
2025-12-01,FCCU,Regenerator,Steam,337.18,Ton,B Shift,Avarage value from Normalcondtion
2025-10-04,FCCU,Air Blower,Power,3903.5,kWh,General,  
2025-03-04,FCCU,Main Fractionator,Steam,115.36,Ton,C Shift,  
2025-04-22,FCCU,Main Fractionator,Steam,96.01,Ton,General,Avarage value from Normalcondtion
2025-04-22,FCCU,Air Blower,Power,3724.18,kWh,General,Reading taken manually
2025-02-25,FCCU,Main Fractionator,Steam,121.87,Ton,B Shift,Minor fluctuation observed
2025-05-31,FCCU,Feed Preheater,Fuel Gas,257.28,Sm3,B Shift,Unit under maintenance
2025-06-01,FCCU,Air Blower,Power,3721.57,kWh,A Shift,Startup phase
2025-02-12,FCCU,Co Boiler,Fuel Gas,433.34,Scm,A Shift,Avarage value from Normalcondtion
2025-03-22,FCCU,Wet Gas Compressor,Power,4121.19,kWh,General,  
2025-03-30,FCCU,Flue Gas Cooler,Electricity,1061.6,kWh,A Shift,Avarage value from Normalcondtion
2025-02-17,FCCU,Reactor,Steam,218.36,Ton,General,Avarage value from Normalcondtion
2025-02-03,FCCU,Regenerator,Steam,344.87,Ton,General,Avarage value from Normalcondtion
2025-05-25,FCCU,Air Blower,Power,4147.71,kWh,B Shift,Avarage value from Normalcondtion
2025-02-15,FCCU,Co Boiler,Fuel Gas,453.94,Scm,General,Minor fluctuation observed
2025-05-31,FCCU,Slurry Pump,Electricity,207.07,kWh,C Shift,  
2025-04-11,FCCU,Slurry Pump,Power,162.35,kWh,A Shift,Avarage value from Normalcondtion
2025-03-04,FCCU,Flue Gas Cooler,Power,803.66,kWh,General,Avarage value from Normalcondtion
2025-06-04,FCCU,Co Boiler,Fuel Gas,424.47,Scm,General,Startup phase
2025-04-29,FCCU,Reactor,Steam,190.7,Ton,C Shift,Avarage value from Normalcondtion
2025-05-31,FCCU,Reactor,Steam,188.23,Ton,C Shift,Avarage value from Normalcondtion
2025-03-28,FCCU,Regenerator,Steam,329.69,Ton,C Shift,Minor fluctuation observed
2025-04-04,FCCU,Air Blower,Electricity,3919.83,kWh,C Shift,Unit under maintenance
2025-03-15,FCCU,Slurry Pump,Power,184.03,kWh,B Shift,Reading taken manually
2025-03-25,FCCU,Slurry Pump,Electricity,208.15,kWh,C Shift,Unit under maintenance
2025-01-29,FCCU,Reactor,Steam,211.92,Tons,B Shift,Minor fluctuation observed
2025-06-28,FCCU,Feed Preheater,Fuel Gas,272.94,Sm3,B Shift,Unit under maintenance
2025-05-28,FCCU,Air Blower,Power,4052.4,kWh,B Shift,Avarage value from Normalcondtion
2025-06-14,FCCU,Co Boiler,Fuel Gas,469.58,Scm,C Shift,Avarage value from Normalcondtion
2025-02-03,FCCU,Air Blower,Power,3527.88,kWh,B Shift,Avarage value from Normalcondtion
2025-02-02,FCCU,Co Boiler,Fuel Gas,435.21,Scm,B Shift,Minor fluctuation observed
2025-04-12,FCCU,Feed Preheater,Fuel Gas,275.79,Scm,A Shift,Sensor calibration pending
